equity,returns
98915.07039003,0.0008640236882602983
99090.93007154396,0.0017778856226915887
99050.5423494115,-0.0004075824306352308
99393.03023309485,0.0034577083129458215
99185.78352180937,-0.0020851231801611017
99195.9381490884,0.00010237986653396137
99171.24394184168,-0.00024894373406304484
99252.25017309024,0.0008168318559770562
99077.77521347796,-0.001757894247314406
98948.76528963767,-0.0013021075974134421
98847.9113777983,-0.001019253868849733
98963.9972305562,0.001174388524146096
98779.5984306485,-0.0018632917532433449
98717.97830602353,-0.0006238142855807597
98835.67966766674,0.0011922991501946794
99084.46803600277,0.00251719185998997
98744.98038310639,-0.0034262448961528994
98818.37064389569,0.0007432302938798482
98568.88991460882,-0.0025246391704423
98727.90214631894,0.0016132091154508624
98643.20332333256,-0.0008579015774167972
98567.96676667436,-0.0007627140454025085
98710.36233556428,0.001444643463398077
98629.58689129933,-0.0008183076462666693
98604.20032310177,-0.00025739302979680236
98437.11054696515,-0.0016945502888224757
98208.40064620356,-0.00232341135869151
98363.02792522502,0.0015744811849497775
98336.02584814216,-0.000274514496477099
98501.50011539349,0.0016827430824473387
