symbol,type,entry_time,entry_price,exit_time,exit_price,units,pnl,pnl_pct,holding_hours,exit_reason,signal_quality
USDCHF,long,2024-07-05 20:00:00,0.8956,2024-07-08 00:00:00,0.89534,0,-0.0,-0.0002903081732915665,52.0,stop_loss,0.7000000000000001
USDCHF,long,2024-07-08 00:00:00,0.89534,2024-07-08 04:00:00,0.89538,0,0.0,4.4675765630854175e-05,4.0,take_profit,0.6333333333333333
USDCHF,long,2024-07-08 04:00:00,0.89538,2024-07-08 08:00:00,0.8945,0,-0.0,-0.0009828229355134043,4.0,stop_loss,0.6333333333333333
GBPUSD,short,2024-07-05 08:00:00,1.27776,2024-07-08 12:00:00,1.28341,130200,-735.6299999999912,-0.004421800651139442,76.0,stop_loss,0.6333333333333333
USDCHF,long,2024-07-08 08:00:00,0.8945,2024-07-08 12:00:00,0.8962,0,0.0,0.0019005030743432475,4.0,take_profit,0.7666666666666666
USDCHF,long,2024-07-08 12:00:00,0.8962,2024-07-08 16:00:00,0.89702,0,0.0,0.000914974336085743,4.0,take_profit,0.7000000000000001
USDCHF,long,2024-07-08 16:00:00,0.89702,2024-07-08 20:00:00,0.8972,0,0.0,0.00020066442219789744,4.0,take_profit,0.6666666666666666
USDCHF,long,2024-07-09 00:00:00,0.8975,2024-07-09 04:00:00,0.89835,0,0.0,0.0009470752089136685,4.0,take_profit,0.6333333333333333
USDCHF,short,2024-07-09 04:00:00,0.89835,2024-07-09 08:00:00,0.8983,0,0.0,5.56575944787605e-05,4.0,take_profit,0.7000000000000001
USDJPY,short,2024-07-05 00:00:00,161.374,2024-07-09 12:00:00,161.151,1000,222.99999999998477,0.00138188307905849,108.0,session_change,0.7000000000000001
USDCHF,short,2024-07-09 08:00:00,0.8983,2024-07-09 12:00:00,0.89833,0,-0.0,-3.339641545137982e-05,4.0,stop_loss,0.6333333333333333
GBPUSD,long,2024-07-08 12:00:00,1.28341,2024-07-09 16:00:00,1.2785,128700,-631.9169999999962,-0.0038257454749456295,28.0,stop_loss,0.7000000000000001
USDJPY,short,2024-07-09 12:00:00,161.151,2024-07-09 20:00:00,161.279,1500,-191.99999999997885,-0.0007942861043368387,8.0,session_change,0.7666666666666666
EURUSD,long,2024-07-09 16:00:00,1.0811,2024-07-09 20:00:00,1.08139,0,0.0,0.00026824530570726437,4.0,take_profit,0.6666666666666666
GBPUSD,short,2024-07-09 16:00:00,1.2785,2024-07-10 00:00:00,1.27895,193000,-86.85000000001186,-0.0003519749706688005,8.0,session_change,0.8000000000000002
USDCHF,long,2024-07-09 16:00:00,0.8977,2024-07-10 00:00:00,0.8975,5500,-1.1000000000004895,-0.00022279157847843265,8.0,session_change,0.7333333333333334
USDJPY,short,2024-07-09 20:00:00,161.279,2024-07-10 04:00:00,161.436,1000,-157.0000000000107,-0.0009734683374773572,8.0,session_change,0.6333333333333333
GBPUSD,short,2024-07-10 00:00:00,1.27895,2024-07-10 08:00:00,1.27924,128200,-37.177999999987364,-0.00022674850463262944,8.0,session_change,0.7000000000000001
USDJPY,short,2024-07-10 04:00:00,161.436,2024-07-10 08:00:00,161.485,0,-0.0,-0.00030352585544740076,4.0,stop_loss,0.6333333333333333
USDCHF,long,2024-07-10 04:00:00,0.8972,2024-07-10 12:00:00,0.8978,234100,140.46000000001052,0.000668747213553327,8.0,session_change,0.7000000000000001
GBPUSD,short,2024-07-10 08:00:00,1.27924,2024-07-10 16:00:00,1.28412,191900,-936.4719999999991,-0.003814765016728679,8.0,stop_loss,0.7666666666666666
USDJPY,short,2024-07-10 08:00:00,161.485,2024-07-11 00:00:00,161.565,200,-15.999999999996817,-0.0004954020497258821,16.0,time_exit_8h,0.6999999999999998
GBPUSD,short,2024-07-10 16:00:00,1.28412,2024-07-11 00:00:00,1.28538,189700,-239.02200000000738,-0.0009812167087188417,8.0,session_change,0.8000000000000002
USDCHF,short,2024-07-10 16:00:00,0.89911,2024-07-11 00:00:00,0.8991,220100,2.200999999989983,1.1122109641706233e-05,8.0,session_change,0.6666666666666666
USDJPY,short,2024-07-11 00:00:00,161.565,2024-07-11 08:00:00,161.619,1000,-54.000000000002046,-0.0003342308049392012,8.0,session_change,0.7000000000000001
USDCHF,long,2024-07-11 04:00:00,0.8988,2024-07-11 08:00:00,0.8986,0,-0.0,-0.00022251891410779816,4.0,stop_loss,0.7000000000000001
USDCHF,long,2024-07-11 08:00:00,0.8986,2024-07-11 12:00:00,0.8979,0,-0.0,-0.0007789895392832438,4.0,stop_loss,0.7666666666666666
USDJPY,short,2024-07-11 08:00:00,161.619,2024-07-11 16:00:00,158.574,1000,3044.9999999999873,0.018840606611846302,8.0,take_profit,0.6999999999999998
GBPUSD,short,2024-07-11 08:00:00,1.28689,2024-07-11 16:00:00,1.29153,125800,-583.7119999999971,-0.0036055917755208116,8.0,stop_loss,0.6333333333333333
USDCHF,long,2024-07-11 12:00:00,0.8979,2024-07-11 16:00:00,0.89389,0,-0.0,-0.004465976166611058,4.0,stop_loss,0.8333333333333334
USDJPY,short,2024-07-11 16:00:00,158.574,2024-07-11 20:00:00,158.822,0,-0.0,-0.0015639386027973719,4.0,stop_loss,0.6666666666666666
