symbol,type,entry_time,entry_price,exit_time,exit_price,units,pnl,pnl_pct,holding_hours,exit_reason,signal_quality
USDJPY,short,2024-07-31 12:00:00,150.161,2024-07-31 20:00:00,149.813,175.9029853284922,61.21423889431761,0.002317512536544197,8.0,quick_profit_20pips,0.7666666666666666
GBPUSD,short,2024-07-31 08:00:00,1.28375,2024-08-01 00:00:00,1.28537,27433.96889831792,-44.44302961527379,-0.0012619279454722141,16.0,time_stop_12h,0.8666666666666666
GBPUSD,short,2024-08-01 00:00:00,1.28537,2024-08-01 08:00:00,1.27902,20531.114218883424,130.3725752899068,0.004940211767817715,8.0,quick_profit_20pips,0.8
USDJPY,short,2024-08-01 12:00:00,150.582,2024-08-01 16:00:00,150.093,175.4811404054919,85.81027765828631,0.0032474000876599085,4.0,quick_profit_20pips,0.7666666666666666
GBPUSD,short,2024-08-01 08:00:00,1.27902,2024-08-01 20:00:00,1.27405,20659.802883879674,102.6792203328849,0.003885787556097747,12.0,quick_profit_20pips,0.7666666666666666
USDCHF,long,2024-08-01 08:00:00,0.8769,2024-08-01 20:00:00,0.87357,30133.767914858916,-100.34544715648185,-0.0037974683544304425,12.0,stop_loss,0.7666666666666666
GBPUSD,short,2024-08-02 08:00:00,1.2713,2024-08-02 16:00:00,1.27943,20803.460157227946,-169.1321310782626,-0.006395028710768481,8.0,stop_loss,0.7666666666666666
USDCHF,long,2024-08-02 08:00:00,0.87227,2024-08-02 16:00:00,0.8608,30320.24361480263,-347.7731942617856,-0.013149598174877023,8.0,stop_loss,0.7666666666666666
EURUSD,long,2024-08-02 12:00:00,1.08334,2024-08-02 16:00:00,1.09113,24412.870288075665,190.17625954410855,0.0071907249801539345,4.0,quick_profit_20pips,0.8
USDJPY,short,2024-08-02 12:00:00,149.026,2024-08-02 16:00:00,147.031,177.4686222396353,354.0499013680732,0.013386925771341943,4.0,quick_profit_20pips,0.7666666666666666
GBPUSD,short,2024-08-02 16:00:00,1.27943,2024-08-05 00:00:00,1.27868,27569.162952483082,20.676872214363094,0.0005861985415380509,56.0,time_stop_12h,0.9000000000000001
USDCHF,long,2024-08-02 16:00:00,0.8608,2024-08-05 00:00:00,0.85621,30732.586683575246,-141.06257287760985,-0.005332249070631951,56.0,time_stop_12h,0.8000000000000002
GBPUSD,short,2024-08-05 00:00:00,1.27868,2024-08-05 08:00:00,1.27933,20664.28611599264,-13.43178597539603,-0.0005083367222448458,8.0,signal_reversal,0.8
USDJPY,short,2024-08-05 12:00:00,142.359,2024-08-05 16:00:00,143.958,185.5835144035778,-296.74803953131897,-0.011232166564811423,4.0,stop_loss,0.7666666666666666
USDCHF,long,2024-08-05 08:00:00,0.85152,2024-08-05 20:00:00,0.85029,31026.263067196225,-38.16230357265336,-0.0014444757609921837,12.0,stop_loss,0.7666666666666666
GBPUSD,long,2024-08-05 08:00:00,1.27933,2024-08-06 00:00:00,1.2785,20651.031029506797,-17.14035575449288,-0.0006487770942603616,16.0,time_stop_12h,0.7666666666666666
GBPUSD,short,2024-08-06 00:00:00,1.2785,2024-08-06 08:00:00,1.27371,20592.155039912854,98.63642264118405,0.003746578021118555,8.0,quick_profit_20pips,0.8
USDJPY,short,2024-08-06 12:00:00,145.105,2024-08-06 20:00:00,144.595,181.61305454306807,92.62265781696307,0.0035146962544363803,8.0,quick_profit_20pips,0.7666666666666666
USDCHF,long,2024-08-06 08:00:00,0.85614,2024-08-07 00:00:00,0.85253,30781.13658919323,-111.11990308698762,-0.004216600088770531,16.0,time_stop_12h,0.7666666666666666
GBPUSD,short,2024-08-06 12:00:00,1.26961,2024-08-07 04:00:00,1.27149,27675.650821351326,-52.03022354414337,-0.0014807696851789952,16.0,time_stop_12h,0.9333333333333333
USDCHF,long,2024-08-07 08:00:00,0.85592,2024-08-07 12:00:00,0.86168,41023.22462988467,236.2937738681352,0.006729600897280105,4.0,quick_profit_20pips,0.8666666666666666
USDCHF,long,2024-08-07 12:00:00,0.86168,2024-08-07 16:00:00,0.86529,30633.734024868347,110.5877798297748,0.00418949029802247,4.0,quick_profit_20pips,0.8333333333333334
USDJPY,short,2024-08-07 08:00:00,146.781,2024-08-08 00:00:00,146.164,179.4131993848534,110.6979440204579,0.004203541330281294,16.0,quick_profit_20pips,0.7999999999999998
USDCHF,long,2024-08-07 16:00:00,0.86529,2024-08-08 00:00:00,0.85977,30539.47835610474,-168.57792052569724,-0.006379364143813022,8.0,stop_loss,0.8000000000000002
GBPUSD,short,2024-08-07 08:00:00,1.26946,2024-08-08 04:00:00,1.26992,20744.60701314588,-9.542519226045133,-0.0003623587982290934,20.0,time_stop_12h,0.7666666666666666
USDCHF,long,2024-08-08 08:00:00,0.85869,2024-08-08 16:00:00,0.86568,41004.79695291574,286.6235307008832,0.008140306746322948,8.0,quick_profit_20pips,0.8666666666666666
GBPUSD,short,2024-08-08 08:00:00,1.27009,2024-08-08 16:00:00,1.2741,20792.07522429467,-83.37622164942306,-0.003157256572368942,8.0,stop_loss,0.7666666666666666
USDJPY,short,2024-08-08 08:00:00,145.854,2024-08-08 20:00:00,147.164,181.05644563484313,-237.18394378163975,-0.008981584324049897,12.0,stop_loss,0.7999999999999998
EURUSD,long,2024-08-08 16:00:00,1.09126,2024-08-09 08:00:00,1.09223,24248.262779035627,23.52081489566789,0.0008888807433610116,16.0,time_stop_12h,0.7666666666666666
GBPUSD,long,2024-08-08 16:00:00,1.2741,2024-08-09 12:00:00,1.27387,20768.510509575714,-4.776757417201427,-0.0001805195824503198,20.0,time_stop_12h,0.8333333333333334
USDJPY,short,2024-08-09 12:00:00,147.004,2024-08-09 16:00:00,146.515,179.61292733596258,87.83072146728648,0.003326440096868142,4.0,quick_profit_20pips,0.8
USDCHF,long,2024-08-09 08:00:00,0.8657,2024-08-12 00:00:00,0.86496,30501.41234713856,-22.57104513688479,-0.000854799584151639,64.0,time_stop_12h,0.7666666666666666
USDJPY,short,2024-08-09 16:00:00,146.515,2024-08-12 00:00:00,147.053,180.36975282040066,-97.03892701737753,-0.0036719789782616863,56.0,time_stop_12h,0.7666666666666666
USDCHF,long,2024-08-12 00:00:00,0.86496,2024-08-12 08:00:00,0.868,30516.413148342708,92.76989597096313,0.0035146133925268714,8.0,quick_profit_20pips,0.8
GBPUSD,short,2024-08-12 00:00:00,1.27471,2024-08-12 16:00:00,1.2769,20707.044517412203,-45.34842749313095,-0.0017180378282118398,16.0,time_stop_12h,0.8
USDJPY,short,2024-08-12 12:00:00,147.555,2024-08-12 20:00:00,147.18,179.05071881320785,67.14401955495295,0.002541425231269696,8.0,quick_profit_20pips,0.7666666666666666
USDCHF,long,2024-08-12 12:00:00,0.8685,2024-08-12 20:00:00,0.8649,30420.067719611845,-109.51224379060409,-0.004145077720207308,8.0,stop_loss,0.7666666666666666
USDJPY,short,2024-08-13 00:00:00,147.06,2024-08-13 08:00:00,147.819,179.49682574054182,-136.23809073706875,-0.005161158710730219,8.0,stop_loss,0.8
USDCHF,long,2024-08-13 00:00:00,0.86495,2024-08-13 08:00:00,0.8667,30518.299547261784,53.407024207709014,0.0020232383374761886,8.0,quick_profit_20pips,0.8
USDJPY,short,2024-08-13 08:00:00,147.819,2024-08-13 12:00:00,147.356,178.42807784141502,82.61220004057405,0.003132208985313078,4.0,quick_profit_20pips,0.7999999999999998
USDJPY,short,2024-08-13 12:00:00,147.356,2024-08-13 16:00:00,146.933,238.84783102102642,101.03263252189461,0.0028705990933521664,4.0,quick_profit_20pips,0.8666666666666666
USDCHF,long,2024-08-13 08:00:00,0.8667,2024-08-14 00:00:00,0.86481,40575.45484933676,-76.68760966524884,-0.002180685358255519,16.0,time_stop_12h,0.8666666666666666
USDJPY,short,2024-08-13 16:00:00,146.933,2024-08-14 08:00:00,147.414,179.83207861397895,-86.4992298133229,-0.003273600892923949,16.0,time_stop_12h,0.8333333333333334
USDJPY,short,2024-08-14 08:00:00,147.414,2024-08-14 12:00:00,146.887,178.95471435294237,94.30913446399828,0.0035749657427380497,4.0,quick_profit_20pips,0.7999999999999998
USDCHF,long,2024-08-14 00:00:00,0.86481,2024-08-14 16:00:00,0.86366,30530.563140401526,-35.11014761146128,-0.001329771857402186,16.0,time_stop_12h,0.8
USDJPY,short,2024-08-14 12:00:00,146.887,2024-08-15 00:00:00,147.297,179.76530536685644,-73.70377520041053,-0.002791261309714247,12.0,signal_reversal,0.8
USDCHF,long,2024-08-14 16:00:00,0.86366,2024-08-15 04:00:00,0.86592,30562.91827301651,69.07219529701852,0.0026167704883866797,12.0,quick_profit_20pips,0.8000000000000002
USDJPY,long,2024-08-15 00:00:00,147.297,2024-08-15 12:00:00,147.206,179.07101132190968,-16.295462030295248,-0.0006177994120722634,12.0,signal_reversal,0.8
USDCHF,long,2024-08-15 08:00:00,0.86572,2024-08-15 16:00:00,0.87111,40651.718347654816,219.1127618938597,0.006226031511343166,8.0,quick_profit_20pips,0.8666666666666666
USDJPY,short,2024-08-15 12:00:00,147.206,2024-08-15 16:00:00,148.897,239.0344292774828,-404.207219908224,-0.011487303506650563,4.0,stop_loss,0.8666666666666666
USDCHF,short,2024-08-15 16:00:00,0.87111,2024-08-16 12:00:00,0.86721,30239.452367596605,117.9338642336272,0.004477046526845076,20.0,quick_profit_20pips,0.8000000000000002
GBPUSD,short,2024-08-16 00:00:00,1.28586,2024-08-16 12:00:00,1.29083,20485.814436981538,-101.81449775179658,-0.003865117508904483,12.0,stop_loss,0.8
USDJPY,short,2024-08-16 12:00:00,147.977,2024-08-19 00:00:00,147.933,178.0419976458406,7.833847896418971,0.0002973435060854804,60.0,time_stop_12h,0.7666666666666666
USDCHF,long,2024-08-16 16:00:00,0.86844,2024-08-19 00:00:00,0.8675,30337.29524853595,-28.517057533621998,-0.0010824006264105073,56.0,time_stop_12h,0.8000000000000002
USDJPY,short,2024-08-19 08:00:00,146.161,2024-08-19 16:00:00,146.413,180.21696172788086,-45.4146743554277,-0.0017241261348787265,8.0,stop_loss,0.7999999999999998
USDCHF,long,2024-08-19 04:00:00,0.8644,2024-08-19 20:00:00,0.86261,30472.803497349367,-54.5463182602541,-0.0020708005552984247,16.0,time_stop_12h,0.8
GBPUSD,long,2024-08-19 16:00:00,1.29809,2024-08-20 04:00:00,1.29782,20282.699960010854,-5.476328989202778,-0.00020799790461369588,12.0,momentum_exit,0.8000000000000002
USDJPY,short,2024-08-19 16:00:00,146.413,2024-08-20 08:00:00,146.476,179.825356977116,-11.328997489556182,-0.0004302896600710878,16.0,time_stop_12h,0.8333333333333334
USDCHF,long,2024-08-19 20:00:00,0.86261,2024-08-20 08:00:00,0.8591,30505.618509578107,-107.07472096861956,-0.00406904626656312,12.0,stop_loss,0.8
USDJPY,short,2024-08-20 12:00:00,146.348,2024-08-20 16:00:00,145.695,179.58518784057338,117.26912765989802,0.004461967365457812,4.0,quick_profit_20pips,0.7666666666666666
USDCHF,long,2024-08-20 08:00:00,0.8591,2024-08-20 20:00:00,0.8547,30592.402595847092,-134.60657142172596,-0.005121638924455779,12.0,stop_loss,0.7666666666666666
GBPUSD,long,2024-08-20 12:00:00,1.30083,2024-08-20 20:00:00,1.30324,20203.97213324742,48.69157284112675,0.001852663299585667,8.0,momentum_exit,0.8333333333333334
USDJPY,short,2024-08-21 08:00:00,146.128,2024-08-21 16:00:00,145.184,179.91188224690373,169.83681684107503,0.006460089784298619,8.0,quick_profit_20pips,0.7666666666666666
USDCHF,long,2024-08-21 08:00:00,0.8557,2024-08-21 16:00:00,0.85132,30723.57546917792,-134.56926055500082,-0.00511861633750152,8.0,stop_loss,0.7666666666666666
USDCHF,long,2024-08-21 16:00:00,0.85132,2024-08-22 08:00:00,0.85004,30892.521334516572,-39.542427308179604,-0.0015035474322228398,16.0,time_stop_12h,0.8000000000000002
