symbol,type,entry_time,entry_price,exit_time,exit_price,units,pnl,pnl_pct,holding_hours,exit_reason,signal_quality
USDJPY,short,2024-07-24 00:00:00,155.842,2024-07-24 04:00:00,154.999,5000.0,4215.000000000089,0.005409324828993581,4.0,quick_profit_20pips,0.7000000000000001
USDJPY,short,2024-07-24 12:00:00,154.206,2024-07-24 16:00:00,153.417,5000.0,3944.9999999999363,0.00511653243064464,4.0,quick_profit_20pips,0.7666666666666666
GBPUSD,short,2024-07-23 20:00:00,1.2903,2024-07-25 00:00:00,1.28968,10000.0,6.200000000000649,0.000480508408897206,28.0,time_stop_24h,0.7000000000000001
USDJPY,short,2024-07-24 16:00:00,153.417,2024-07-25 04:00:00,152.379,5000.0,5190.000000000055,0.006765873403860138,12.0,quick_profit_20pips,0.7333333333333334
USDCHF,long,2024-07-24 08:00:00,0.89043,2024-07-25 08:00:00,0.8803,10000.0,-101.30000000000084,-0.01137652594813751,24.0,stop_loss,0.7666666666666666
GBPUSD,short,2024-07-25 00:00:00,1.28968,2024-07-25 12:00:00,1.28707,5000.0,13.050000000000006,0.0020237578314000384,12.0,quick_profit_20pips,0.7000000000000001
USDCHF,long,2024-07-25 08:00:00,0.8803,2024-07-26 08:00:00,0.88255,5000.0,11.249999999999872,0.002555946836305776,24.0,quick_profit_20pips,0.7666666666666666
GBPUSD,short,2024-07-25 12:00:00,1.28707,2024-07-26 12:00:00,1.28725,10000.0,-1.80000000000069,-0.00013985253327330216,24.0,stop_loss,0.8333333333333334
USDJPY,short,2024-07-25 16:00:00,153.994,2024-07-26 12:00:00,154.592,10000.0,-5980.000000000132,-0.0038832681792797977,20.0,stop_loss,0.7333333333333334
USDCHF,long,2024-07-26 08:00:00,0.88255,2024-07-29 00:00:00,0.88432,5000.0,8.850000000000247,0.002005552093365871,64.0,quick_profit_20pips,0.7666666666666666
GBPUSD,short,2024-07-26 12:00:00,1.28725,2024-07-29 00:00:00,1.28653,10000.0,7.200000000000539,0.0005593319091086067,60.0,time_stop_24h,0.8333333333333334
GBPUSD,short,2024-07-29 00:00:00,1.28653,2024-07-29 08:00:00,1.2828,5000.0,18.650000000000055,0.002899271684298082,8.0,quick_profit_20pips,0.7000000000000001
GBPUSD,short,2024-07-29 08:00:00,1.2828,2024-07-30 12:00:00,1.28441,10000.0,-16.100000000001113,-0.0012550670408482316,28.0,time_stop_24h,0.7666666666666666
USDJPY,short,2024-07-29 12:00:00,153.835,2024-07-30 16:00:00,153.836,10000.0,-10.000000000047748,-6.50047128419914e-06,28.0,time_stop_24h,0.7666666666666666
USDJPY,short,2024-07-30 16:00:00,153.836,2024-07-30 20:00:00,153.248,5000.0,2940.0000000001114,0.0038222522686498753,4.0,quick_profit_20pips,0.7333333333333334
USDCHF,long,2024-07-30 04:00:00,0.8862,2024-07-31 08:00:00,0.88113,10000.0,-50.70000000000019,-0.005721056194989866,28.0,time_stop_24h,0.7000000000000001
USDJPY,short,2024-07-31 00:00:00,152.572,2024-07-31 08:00:00,150.844,5000.0,8640.000000000044,0.011325800277901638,8.0,quick_profit_20pips,0.7000000000000001
GBPUSD,short,2024-07-30 12:00:00,1.28441,2024-07-31 16:00:00,1.28369,10000.0,7.200000000000539,0.0005605686657687607,28.0,time_stop_24h,0.8333333333333334
USDJPY,short,2024-07-31 12:00:00,150.161,2024-07-31 20:00:00,149.813,5000.0,1740.000000000066,0.002317512536544197,8.0,quick_profit_20pips,0.7666666666666666
GBPUSD,short,2024-07-31 16:00:00,1.28369,2024-08-01 08:00:00,1.27902,5000.0,23.34999999999976,0.0036379499723453107,16.0,quick_profit_20pips,0.8000000000000002
USDCHF,long,2024-07-31 08:00:00,0.88113,2024-08-01 12:00:00,0.87713,10000.0,-40.000000000000036,-0.0045396252539352915,28.0,time_stop_24h,0.7666666666666666
GBPUSD,short,2024-08-01 08:00:00,1.27902,2024-08-01 20:00:00,1.27405,5000.0,24.850000000000705,0.003885787556097747,12.0,quick_profit_20pips,0.7666666666666666
USDJPY,short,2024-08-01 00:00:00,149.592,2024-08-02 00:00:00,149.153,5000.0,2195.000000000107,0.002934648911706651,24.0,quick_profit_20pips,0.7000000000000001
GBPUSD,short,2024-08-01 20:00:00,1.27405,2024-08-02 08:00:00,1.2713,5000.0,13.74999999999904,0.0021584710176208222,12.0,quick_profit_20pips,0.7000000000000001
USDCHF,long,2024-08-01 12:00:00,0.87713,2024-08-02 16:00:00,0.8608,10000.0,-163.29999999999956,-0.01861753673913782,28.0,time_stop_24h,0.8333333333333334
USDJPY,short,2024-08-02 00:00:00,149.153,2024-08-02 16:00:00,147.031,5000.0,10609.999999999929,0.014227001803517098,16.0,quick_profit_20pips,0.7000000000000001
EURUSD,long,2024-08-02 12:00:00,1.08334,2024-08-02 16:00:00,1.09113,5000.0,38.94999999999982,0.0071907249801539345,4.0,quick_profit_20pips,0.7000000000000001
GBPUSD,short,2024-08-02 08:00:00,1.2713,2024-08-05 00:00:00,1.27868,10000.0,-73.79999999999941,-0.0058050814127270835,64.0,time_stop_24h,0.7666666666666666
USDCHF,long,2024-08-02 16:00:00,0.8608,2024-08-05 00:00:00,0.85621,10000.0,-45.89999999999983,-0.005332249070631951,56.0,time_stop_24h,0.8000000000000002
USDJPY,short,2024-08-05 08:00:00,143.36,2024-08-05 12:00:00,142.359,5000.0,5005.000000000024,0.0069824218750000324,4.0,quick_profit_20pips,0.6999999999999998
USDJPY,short,2024-08-05 12:00:00,142.359,2024-08-05 16:00:00,143.958,10000.0,-15989.999999999894,-0.011232166564811423,4.0,stop_loss,0.7666666666666666
USDCHF,long,2024-08-05 04:00:00,0.85187,2024-08-06 00:00:00,0.8548,5000.0,14.649999999999942,0.003439491941258629,20.0,quick_profit_20pips,0.7000000000000001
USDJPY,short,2024-08-05 16:00:00,143.958,2024-08-06 00:00:00,145.942,10000.0,-19840.000000000087,-0.013781797468706213,8.0,stop_loss,0.7333333333333334
GBPUSD,short,2024-08-05 00:00:00,1.27868,2024-08-06 04:00:00,1.27782,10000.0,8.60000000000083,0.0006725685863547431,28.0,time_stop_24h,0.7000000000000001
USDCHF,long,2024-08-07 08:00:00,0.85592,2024-08-07 12:00:00,0.86168,5000.0,28.799999999999937,0.006729600897280105,4.0,quick_profit_20pips,0.7666666666666666
USDCHF,long,2024-08-07 12:00:00,0.86168,2024-08-07 16:00:00,0.86529,5000.0,18.05000000000001,0.00418949029802247,4.0,quick_profit_20pips,0.8333333333333334
GBPUSD,short,2024-08-07 00:00:00,1.26814,2024-08-08 04:00:00,1.26992,10000.0,-17.799999999998928,-0.0014036305139810215,28.0,time_stop_24h,0.7000000000000001
USDJPY,short,2024-08-08 00:00:00,146.164,2024-08-08 08:00:00,145.854,5000.0,1549.9999999998693,0.0021209052844747946,8.0,quick_profit_20pips,0.7000000000000001
USDCHF,long,2024-08-07 16:00:00,0.86529,2024-08-08 20:00:00,0.86579,10000.0,4.999999999999449,0.0005778409550554668,28.0,time_stop_24h,0.8000000000000002
USDJPY,short,2024-08-08 08:00:00,145.854,2024-08-09 00:00:00,147.708,10000.0,-18539.99999999985,-0.012711341478464661,16.0,stop_loss,0.6999999999999998
GBPUSD,short,2024-08-08 04:00:00,1.26992,2024-08-09 08:00:00,1.2761,10000.0,-61.80000000000074,-0.004866448280206686,28.0,time_stop_24h,0.7000000000000001
EURUSD,long,2024-08-08 16:00:00,1.09126,2024-08-09 20:00:00,1.09187,10000.0,6.099999999999994,0.0005589868592269482,28.0,time_stop_24h,0.6666666666666666
